coverage,risk_1_minus_dice
0.5612244897959183,0.39898560360719193
0.564625850340136,0.4026061722601062
0.5680272108843537,0.40097939467808086
0.5714285714285714,0.39995305737319375
0.5748299319727891,0.3979010263254281
0.5782312925170068,0.3984440153927715
0.5816326530612245,0.39627023133242634
0.5850340136054422,0.39432259858088126
0.5884353741496599,0.39782362402252325
0.5918367346938775,0.3968499174113943
0.5952380952380952,0.39470773540925186
0.5986394557823129,0.3926892109410729
0.6020408163265306,0.39071062937738865
0.6054421768707483,0.3891432772311405
0.608843537414966,0.38703125593037857
0.6122448979591837,0.38520684115641446
0.6156462585034014,0.38599756631110316
0.6190476190476191,0.3854189995992062
0.6224489795918368,0.38430547267519555
0.6258503401360545,0.38242392246313384
0.6292517006802721,0.3804226415059041
0.6326530612244898,0.3794956944543928
0.6360544217687075,0.37767355912798173
0.6394557823129252,0.3809838061538081
0.6428571428571429,0.37957225717178733
0.6462585034013606,0.377685501235299
0.6496598639455783,0.37584624381563514
0.6530612244897959,0.3779774714805796
0.6564625850340136,0.37639855387791843
0.6598639455782312,0.3762931824978746
0.6632653061224489,0.3744993731659979
0.6666666666666666,0.37273410564290055
0.6700680272108843,0.37100658029350575
0.673469387755102,0.37326050053359416
0.6768707482993197,0.37148813471675235
0.6802721088435374,0.36992474633559025
0.6836734693877551,0.3683754838721035
0.6870748299319728,0.36667506578388875
0.6904761904761905,0.3649624737032464
0.6938775510204082,0.3633215183229589
0.6972789115646258,0.3664272670133205
0.7006802721088435,0.3647780667313367
0.7040816326530612,0.3656562579246826
0.7074829931972789,0.36463087454256526
0.7108843537414966,0.3630261669749678
0.7142857142857143,0.3621102923379659
0.717687074829932,0.3605928094234716
0.7210884353741497,0.3633106905366368
0.7244897959183674,0.36597029291184635
0.7278911564625851,0.3647394458347065
0.7312925170068028,0.36331519935630807
0.7346938775510204,0.36182754409623896
0.7380952380952381,0.3647684309897421
0.7414965986394558,0.36513630753215265
0.7448979591836735,0.3680352285022771
0.7482993197278912,0.3664355892484433
0.7517006802721088,0.3648992985652284
0.7551020408163265,0.36382232013632243
0.7585034013605442,0.3625162018310233
0.7619047619047619,0.360979944371843
0.7653061224489796,0.3638200335078796
0.7687074829931972,0.3634092058898044
0.7721088435374149,0.3625515380126797
0.7755102040816326,0.3613223697468456
0.7789115646258503,0.35987919198556495
0.782312925170068,0.3626623259333688
0.7857142857142857,0.3611941384996473
0.7891156462585034,0.3597202654382282
0.7925170068027211,0.3624682471315942
0.7959183673469388,0.3610189609125757
0.7993197278911565,0.35965247105637277
0.8027210884353742,0.35854111169192093
0.8061224489795918,0.3612476892796046
0.8095238095238095,0.35984243977622465
0.8129251700680272,0.35928666758614003
0.8163265306122449,0.3579674454178805
0.8197278911564626,0.3567318683302284
0.8231292517006803,0.3557008563705608
0.826530612244898,0.35462705706727227
0.8299319727891157,0.3532544933480086
0.8333333333333334,0.3523758740008994
0.8367346938775511,0.35150033125184277
0.8401360544217688,0.35018977268818063
0.8435374149659864,0.3489203532325158
0.8469387755102041,0.35042830545554693
0.8503401360544217,0.3490886970098286
0.8537414965986394,0.3477884904165832
0.8571428571428571,0.3470724026871548
0.8605442176870748,0.34582306001314245
0.8639455782312925,0.34497678014014155
0.8673469387755102,0.3437322596478368
0.8707482993197279,0.3426025982903713
0.8741496598639455,0.34516056483387025
0.8775510204081632,0.3438767046885879
0.8809523809523809,0.3432068646971671
0.8843537414965986,0.3421906726942706
0.8877551020408163,0.344711014944434
0.891156462585034,0.3436468311797053
0.8945578231292517,0.3426065012713845
0.8979591836734694,0.34292029955142544
0.9013605442176871,0.34290015895736203
0.9047619047619048,0.34205791561679255
0.9081632653061225,0.34282101353060124
0.9115646258503401,0.3422349759987411
0.9149659863945578,0.34468019913625514
0.9183673469387755,0.34452861902822574
0.9217687074829932,0.34476983699462416
0.9251700680272109,0.3436003732545989
0.9285714285714286,0.3450608608622475
0.9319727891156463,0.3468290545650141
0.935374149659864,0.34641138876318933
0.9387755102040817,0.34627243457691337
0.9421768707482994,0.3457691510176487
0.9455782312925171,0.3451881779607665
0.9489795918367347,0.34488563771803504
0.9523809523809523,0.34502795525823515
0.95578231292517,0.346680063639177
0.9591836734693877,0.3460218996565835
0.9625850340136054,0.34525754305192635
0.9659863945578231,0.3446016988274495
0.9693877551020408,0.34400779302896545
0.9727891156462585,0.34343222590220235
0.9761904761904762,0.34302089915094547
0.9795918367346939,0.342246139989417
0.9829931972789115,0.342329989142371
0.9863945578231292,0.34157366039500414
0.9897959183673469,0.3438362938644044
0.9931972789115646,0.3432097104724898
0.9965986394557823,0.34228060252547954
1.0,0.3419441551379875
